Filename,74oox_ad.tif,74oox_ad.tif,74oox_ad.tif,74oox_ad.tif,5800x_y.tif,5800x_y.tif,7400x_ac.tif,7400x_ac.tif,7400x_ac.tif,7400x_g.tif,7400x_g.tif,7400x_g.tif,7400x_h.tif,7400x_h.tif,7400x_u.tif,7400x_u.tif,7400x_u.tif,7400x_v.tif,7400x_w.tif,7400x_w.tif,7400x_w.tif,9700x_m.tif,9700x_m.tif,9700x_n.tif,9700x_n.tif,9700x_s.tif,13500x_j.tif,13500x_j.tif,13500x_k.tif,13500x_m.tif,13500x_q.tif,17500x_o.tif,17500x_p.tif,33000x_l.tif
C435,0.000,0.000,119.398,0.000,170.762,0.000,0.000,150.031,0.000,0.000,0.000,0.000,0.000,82.456,0.000,0.000,87.009,87.162,0.000,118.973,136.094,37.241,39.953,73.745,113.135,83.206,49.153,105.616,38.515,77.859,49.479,27.290,12.313,52.211
C436,0.000,0.000,119.462,0.000,163.256,0.000,0.000,149.611,0.000,0.000,0.000,0.000,0.000,82.916,0.000,0.000,87.118,87.450,0.000,120.654,136.338,36.863,39.662,74.598,114.544,82.808,48.995,107.312,39.106,79.147,49.914,28.070,11.878,52.074
C437,0.000,0.000,119.526,0.000,155.749,0.000,0.000,149.191,0.000,0.000,0.000,0.000,0.000,83.376,0.000,0.000,87.227,87.739,0.000,122.335,136.583,36.484,39.371,75.450,115.953,82.410,48.837,109.008,39.697,78.963,50.057,28.850,11.442,51.937
C438,0.000,0.000,119.590,0.000,148.243,0.000,0.000,148.770,0.000,0.000,0.000,0.000,0.000,83.835,0.000,0.000,87.335,88.027,0.000,125.376,136.513,36.106,39.080,76.303,117.362,82.013,48.329,110.693,40.289,78.779,50.110,29.630,11.006,51.800
C439,0.000,0.000,0.000,0.000,140.736,0.000,0.000,148.350,0.000,0.000,0.000,0.000,0.000,84.295,0.000,0.000,87.444,88.316,0.000,128.537,136.160,35.727,38.789,77.156,118.771,81.615,47.666,105.978,40.880,78.594,50.164,30.410,10.571,51.664
C440,0.000,0.000,0.000,0.000,133.230,0.000,0.000,147.930,0.000,0.000,0.000,0.000,0.000,84.755,0.000,0.000,87.552,88.605,0.000,131.698,135.807,35.349,38.499,78.009,120.180,81.217,47.003,101.263,41.471,78.410,50.217,31.087,10.135,51.527
C441,0.000,0.000,0.000,0.000,125.723,0.000,0.000,147.510,0.000,0.000,0.000,0.000,0.000,85.215,0.000,0.000,87.661,88.893,0.000,134.859,135.455,34.970,38.208,78.862,121.589,80.819,46.340,96.548,42.063,78.226,50.270,31.493,9.699,51.390
C442,0.000,0.000,0.000,0.000,118.216,0.000,0.000,147.090,0.000,0.000,0.000,0.000,0.000,85.675,0.000,0.000,87.769,89.182,0.000,138.021,135.102,34.592,37.917,79.714,122.998,80.421,45.677,91.833,42.654,78.041,50.324,31.899,9.264,51.253
C443,0.000,0.000,0.000,0.000,110.710,0.000,0.000,146.670,0.000,0.000,0.000,0.000,0.000,86.135,0.000,0.000,87.878,89.470,0.000,141.182,134.749,34.213,37.626,80.567,124.407,80.023,45.014,87.118,43.245,77.857,50.377,32.305,8.828,51.117
C444,0.000,0.000,0.000,0.000,103.203,0.000,0.000,149.684,0.000,0.000,0.000,0.000,0.000,86.594,0.000,0.000,87.987,89.759,0.000,144.343,134.396,33.835,37.335,81.420,125.816,79.625,44.351,82.403,43.837,77.673,50.430,32.712,8.393,50.980
C445,0.000,0.000,0.000,0.000,95.697,0.000,0.000,153.178,0.000,0.000,0.000,0.000,0.000,87.054,0.000,0.000,87.951,90.047,0.000,147.504,134.043,33.456,37.044,82.273,127.225,79.227,43.689,77.706,44.428,77.488,50.483,33.118,8.169,50.843
C446,0.000,0.000,0.000,0.000,88.190,0.000,0.000,156.672,0.000,0.000,0.000,0.000,0.000,87.514,0.000,0.000,87.132,90.336,0.000,150.665,133.690,33.078,36.753,83.126,128.634,78.830,43.026,73.261,45.019,77.304,50.537,33.524,8.202,50.706
C447,0.000,0.000,0.000,0.000,85.831,0.000,0.000,160.165,0.000,0.000,0.000,0.000,0.000,87.974,0.000,0.000,86.312,90.624,0.000,153.826,133.338,32.699,36.462,83.931,130.043,78.432,42.363,68.815,45.611,77.120,50.590,33.930,8.235,50.570
C448,0.000,0.000,0.000,0.000,91.338,0.000,0.000,163.659,0.000,0.000,0.000,0.000,0.000,88.434,0.000,0.000,85.492,90.913,0.000,154.261,132.985,32.321,36.171,84.193,131.452,78.034,41.700,64.369,46.202,76.935,50.643,34.337,8.267,50.433
C449,0.000,0.000,0.000,0.000,96.845,0.000,0.000,167.152,0.000,0.000,0.000,0.000,0.000,88.894,0.000,0.000,84.672,91.202,0.000,153.625,132.632,31.942,35.880,84.455,132.861,77.636,41.037,59.923,46.793,76.751,50.683,34.743,8.300,50.296
C450,0.000,0.000,0.000,0.000,102.352,0.000,0.000,170.646,0.000,0.000,0.000,0.000,0.000,89.353,0.000,0.000,83.852,91.490,0.000,152.988,132.279,31.564,35.589,84.717,134.270,77.238,40.374,55.477,47.385,76.567,50.666,35.149,8.332,50.159
C451,0.000,0.000,0.000,0.000,107.859,0.000,0.000,174.140,0.000,0.000,0.000,0.000,0.000,89.813,0.000,0.000,83.032,91.779,0.000,152.351,131.926,31.185,35.298,84.979,135.679,76.840,39.711,51.728,47.976,76.382,50.650,35.555,8.365,50.023
C452,0.000,0.000,0.000,0.000,113.366,0.000,0.000,177.633,0.000,0.000,0.000,0.000,0.000,90.273,0.000,0.000,82.213,92.067,0.000,151.714,131.574,30.807,35.007,85.241,137.088,76.442,39.048,48.888,48.567,76.198,50.633,35.962,8.398,49.886
C453,0.000,0.000,0.000,0.000,118.873,0.000,0.000,181.127,0.000,0.000,0.000,0.000,0.000,90.733,0.000,0.000,81.393,92.356,0.000,151.077,131.221,30.428,34.716,85.503,138.497,76.044,38.385,46.047,49.159,76.014,50.616,36.368,8.430,49.749
C454,0.000,0.000,0.000,0.000,124.290,0.000,0.000,184.621,0.000,0.000,0.000,0.000,0.000,91.193,0.000,0.000,80.565,92.644,0.000,150.440,130.868,30.050,34.425,85.765,139.906,75.647,37.723,43.207,49.750,75.830,50.599,36.774,8.463,49.612
C455,0.000,0.000,0.000,0.000,129.705,0.000,0.000,188.114,0.000,0.000,0.000,0.000,0.000,91.653,0.000,0.000,79.729,92.933,0.000,149.803,130.515,29.671,34.134,86.027,141.315,75.249,37.060,40.367,50.341,75.645,50.583,37.180,8.495,49.476
C456,0.000,0.000,0.000,0.000,135.121,0.000,0.000,191.608,0.000,0.000,0.000,0.000,0.000,92.112,0.000,0.000,78.892,93.221,0.000,149.167,130.162,29.293,33.843,86.289,142.724,74.851,36.397,37.527,50.933,75.461,50.566,37.587,8.528,49.339
C457,0.000,0.000,0.000,0.000,140.536,0.000,0.000,195.101,0.000,0.000,0.000,0.000,0.000,92.572,0.000,0.000,78.056,93.510,0.000,148.530,129.809,28.914,33.552,86.552,144.133,74.453,35.734,34.687,51.451,75.277,50.549,37.993,8.560,49.202
C458,0.000,0.000,0.000,0.000,145.951,0.000,0.000,198.595,0.000,0.000,0.000,0.000,0.000,93.032,0.000,0.000,77.220,93.798,0.000,147.893,129.457,28.536,33.261,86.814,145.542,74.055,35.071,31.846,50.960,75.092,50.532,38.399,8.593,49.065
C459,0.000,0.000,0.000,0.000,151.366,0.000,0.000,202.089,0.000,0.000,0.000,0.000,0.000,93.492,0.000,0.000,76.384,94.087,0.000,147.256,129.104,27.016,32.970,87.076,146.951,73.657,34.408,31.444,52.288,74.908,50.516,38.806,8.626,48.929
C460,0.000,0.000,0.000,0.000,156.782,0.000,0.000,205.582,0.000,0.000,0.000,0.000,0.000,93.952,0.000,0.000,75.547,94.376,0.000,146.619,128.751,25.011,32.679,87.338,148.360,73.259,33.745,34.535,53.616,74.724,50.499,39.212,8.658,48.792
C461,0.000,0.000,0.000,0.000,162.197,0.000,0.000,209.076,0.000,0.000,0.000,0.000,0.000,94.412,0.000,0.000,74.711,94.664,0.000,145.982,128.398,23.005,32.388,87.600,149.769,72.862,33.082,37.626,54.944,74.539,50.482,39.618,8.691,48.655
C462,0.000,0.000,0.000,0.000,167.612,0.000,0.000,212.569,0.000,0.000,0.000,0.000,0.000,94.871,0.000,0.000,73.875,94.953,0.000,145.345,128.045,21.000,32.097,87.862,151.178,72.464,32.419,40.717,56.271,74.355,50.466,40.024,8.723,48.518
C463,0.000,0.000,0.000,0.000,173.027,0.000,0.000,216.063,0.000,0.000,0.000,0.000,0.000,95.331,0.000,0.000,73.038,95.241,0.000,144.709,127.692,18.994,31.806,88.124,152.587,72.066,31.757,43.809,57.599,74.171,50.449,40.431,8.756,48.382
C464,0.000,0.000,0.000,0.000,178.443,0.000,0.000,219.557,0.000,0.000,0.000,0.000,0.000,95.791,0.000,0.000,72.202,95.530,0.000,144.072,127.340,16.988,31.515,88.386,153.996,71.668,31.094,46.900,58.927,73.986,50.432,40.837,8.789,48.245
C465,0.000,0.000,0.000,0.000,183.858,0.000,0.000,223.050,0.000,0.000,0.000,0.000,0.000,96.251,0.000,0.000,71.366,95.818,0.000,143.435,126.987,14.983,31.224,88.648,155.405,71.270,30.654,49.991,60.254,73.802,50.415,41.243,8.821,48.108
C466,0.000,0.000,0.000,0.000,189.273,0.000,0.000,226.544,0.000,0.000,0.000,0.000,0.000,96.711,0.000,0.000,70.529,96.107,0.000,142.798,126.634,15.684,30.933,88.910,156.927,70.872,31.889,53.082,61.582,73.618,50.399,41.649,8.854,47.971
C467,0.000,0.000,0.000,0.000,194.688,0.000,0.000,229.668,0.000,0.000,0.000,0.000,0.000,97.171,0.000,0.000,69.693,96.395,0.000,142.161,126.281,16.500,30.642,89.101,158.481,70.474,33.124,56.173,62.910,73.433,50.382,42.056,8.886,47.835
C468,0.000,0.000,0.000,0.000,200.104,0.000,0.000,231.784,0.000,0.000,0.000,0.000,0.000,97.630,0.000,0.000,68.857,96.166,0.000,141.524,125.928,17.316,30.351,88.805,160.034,70.076,34.360,59.265,64.237,73.249,50.365,42.462,8.919,47.698
C469,0.000,0.000,0.000,0.000,205.519,0.000,0.000,233.900,0.000,0.000,0.000,0.000,0.000,98.090,0.000,0.000,68.020,94.953,0.000,140.887,125.575,18.132,30.060,88.510,161.588,69.679,35.595,59.239,65.565,73.065,50.348,42.868,8.951,47.561
C470,0.000,0.000,0.000,0.000,204.553,0.000,0.000,234.605,0.000,0.000,0.000,0.000,0.000,98.550,0.000,0.000,67.184,93.740,0.000,140.251,125.223,18.948,29.769,88.214,163.141,69.281,36.831,57.920,66.893,72.880,50.332,43.274,8.984,47.424
C471,0.000,0.000,0.000,0.000,201.987,0.000,0.000,234.795,0.000,0.000,0.000,0.000,0.000,99.010,0.000,0.000,66.348,92.528,0.000,139.614,124.870,19.764,29.478,87.918,164.695,68.883,38.066,56.601,68.221,72.696,50.315,43.681,9.017,47.277
C472,0.000,0.000,0.000,0.000,199.420,0.000,0.000,234.985,0.000,0.000,0.000,0.000,0.000,99.470,0.000,0.000,65.512,91.315,0.000,139.875,124.347,20.580,29.187,87.623,166.249,68.485,39.302,55.282,69.548,72.512,50.298,44.087,9.049,47.098
C473,0.000,0.000,0.000,0.000,196.854,0.000,0.000,235.175,0.000,0.000,0.000,0.000,0.000,99.930,0.000,0.000,64.675,90.102,0.000,140.184,123.137,21.396,28.896,87.327,167.802,68.087,40.523,53.962,70.876,72.327,50.281,44.493,9.082,46.919
C474,0.000,0.000,0.000,0.000,194.288,0.000,0.000,235.365,0.000,0.000,0.000,0.000,0.000,100.389,0.000,0.000,63.839,88.890,0.000,140.492,121.773,22.212,29.251,87.031,169.356,67.689,40.475,52.643,72.204,72.143,50.265,44.684,9.114,46.740
C475,0.000,0.000,0.000,0.000,191.722,0.000,0.000,235.555,0.000,0.000,0.000,0.000,0.000,100.849,0.000,0.000,63.003,87.677,0.000,140.801,119.806,23.028,30.029,86.783,170.909,67.291,40.428,51.324,73.531,71.959,50.248,44.705,9.147,46.562
C476,0.000,0.000,0.000,0.000,189.156,0.000,0.000,235.745,0.000,0.000,0.000,0.000,0.000,101.309,0.000,0.000,62.166,86.465,0.000,141.110,117.838,23.844,30.807,87.149,172.463,66.893,40.380,50.004,74.859,71.774,50.231,44.726,9.180,46.383
C477,0.000,0.000,0.000,0.000,186.590,0.000,0.000,235.935,0.000,0.000,0.000,0.000,0.000,101.769,0.000,0.000,61.330,85.252,0.000,141.419,115.871,24.660,31.585,87.514,174.016,66.496,40.332,48.685,76.187,71.590,50.214,44.746,9.212,46.204
C478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,236.125,0.000,0.000,0.000,0.000,0.000,102.229,0.000,0.000,60.494,84.039,0.000,141.728,113.904,25.477,32.363,87.879,175.570,66.098,40.284,47.366,77.514,71.406,50.198,44.767,9.245,46.025
C479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,236.315,0.000,0.000,0.000,0.000,0.000,102.688,0.000,0.000,59.657,82.827,0.000,142.037,111.937,26.293,33.141,88.244,177.124,65.700,40.236,46.046,78.842,71.222,50.181,44.787,9.277,45.846
C480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,236.505,0.000,0.000,0.000,0.000,0.000,103.148,0.000,0.000,58.821,81.614,0.000,142.346,109.969,27.109,33.919,88.609,178.677,65.302,40.188,44.727,80.170,71.037,50.164,44.808,9.310,45.667
C481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,236.695,0.000,0.000,0.000,0.000,0.000,103.608,0.000,0.000,57.985,80.401,0.000,142.655,108.002,27.925,34.697,88.974,180.231,64.904,40.140,43.408,81.081,70.853,50.148,44.829,9.342,45.489
C482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,236.885,0.000,0.000,0.000,0.000,0.000,104.068,0.000,0.000,57.148,79.189,0.000,142.963,106.035,28.741,35.475,89.340,181.784,64.506,40.092,42.088,76.694,70.669,50.131,44.849,9.375,45.310
C483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.075,0.000,0.000,0.000,0.000,0.000,104.528,0.000,0.000,56.312,77.976,0.000,143.272,104.068,29.557,36.253,89.705,183.338,64.108,40.044,40.450,72.308,70.484,50.114,44.870,9.408,45.131
C484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.266,0.000,0.000,0.000,0.000,0.000,102.696,0.000,0.000,55.476,76.763,0.000,143.581,102.100,30.373,37.030,90.070,184.891,63.710,39.996,38.677,73.147,70.300,50.097,44.891,9.903,44.952
C485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.456,0.000,0.000,0.000,0.000,0.000,97.620,0.000,0.000,55.588,75.551,0.000,143.890,100.133,31.189,37.808,90.435,186.445,63.313,39.948,36.905,106.475,70.116,50.081,44.911,10.445,44.773
C486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.646,0.000,0.000,0.000,0.000,0.000,92.543,0.000,0.000,56.727,74.338,0.000,144.199,98.166,32.005,38.586,90.800,187.999,62.917,39.900,35.133,132.197,69.931,50.064,44.932,10.988,44.594
C487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.836,0.000,0.000,0.000,0.000,0.000,87.467,0.000,0.000,57.866,73.125,0.000,144.508,96.199,32.821,39.364,91.165,189.552,62.865,39.852,33.360,126.838,69.747,50.047,44.953,11.531,44.416
C488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.026,0.000,0.000,0.000,0.000,0.000,82.390,0.000,0.000,59.005,71.913,0.000,144.817,94.231,33.637,40.142,91.531,191.106,62.813,39.804,31.588,121.478,69.563,50.030,44.973,12.074,44.237
C489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.216,0.000,0.000,0.000,0.000,0.000,77.313,0.000,0.000,60.144,70.700,0.000,145.126,92.264,34.453,40.920,91.896,192.659,62.760,39.756,29.816,116.119,69.378,50.014,44.994,12.617,44.058
C490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.406,0.000,0.000,0.000,0.000,0.000,73.171,0.000,0.000,61.283,69.487,0.000,145.435,90.297,35.269,41.698,92.261,194.213,62.708,39.708,28.043,110.759,69.194,49.997,45.015,13.159,43.879
C491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.596,0.000,0.000,0.000,0.000,0.000,69.639,0.000,0.000,62.422,68.275,0.000,145.743,88.330,36.085,42.476,92.626,195.766,62.655,39.660,26.271,105.400,69.010,49.980,45.035,13.702,43.700
C492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.786,0.000,0.000,0.000,0.000,0.000,66.106,0.000,0.000,63.826,67.062,0.000,146.052,86.362,36.901,43.254,92.991,197.320,62.603,39.612,24.499,100.041,68.825,49.963,45.056,14.245,43.521
C493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.976,0.000,0.000,0.000,0.000,0.000,62.573,0.000,0.000,66.359,65.849,0.000,146.361,84.395,37.717,44.032,93.357,198.873,62.550,39.564,22.726,94.681,68.641,49.947,45.077,14.788,43.343
C494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239.166,0.000,0.000,0.000,0.000,0.000,59.041,0.000,0.000,68.892,64.608,0.000,146.670,82.428,38.533,44.810,93.722,200.427,62.498,39.516,20.954,89.322,68.457,49.930,45.097,15.331,43.164
C495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239.356,0.000,0.000,0.000,0.000,0.000,55.508,0.000,0.000,71.425,62.963,0.000,146.979,85.459,39.349,45.588,94.087,201.981,62.445,39.468,0.000,83.962,68.272,49.913,45.118,15.873,42.985
C496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.975,0.000,0.000,73.958,61.318,0.000,147.288,89.062,40.165,46.366,94.452,203.534,62.393,39.420,0.000,79.237,68.088,49.896,45.139,16.416,42.806
C497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.443,0.000,0.000,76.491,59.672,0.000,147.597,92.664,40.981,47.144,94.817,204.405,62.341,38.345,0.000,78.203,67.904,49.880,45.159,16.959,42.627
C498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.910,0.000,0.000,78.499,58.027,0.000,147.906,96.267,41.797,47.922,95.182,204.118,62.288,37.076,0.000,77.170,67.719,49.863,45.180,17.502,42.448
C499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.164,0.000,0.000,77.990,56.382,0.000,148.214,99.869,42.613,48.700,95.548,203.830,62.236,35.807,0.000,76.137,67.535,49.846,45.201,18.045,42.270
C500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.913,0.000,0.000,77.482,54.737,0.000,148.523,102.619,43.429,49.478,95.913,203.543,62.183,34.538,0.000,75.104,67.351,49.830,45.221,18.588,42.091
C501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.663,0.000,0.000,76.973,53.092,0.000,148.832,102.484,44.245,50.256,96.278,203.256,62.131,33.269,0.000,74.070,67.166,49.813,45.242,19.130,41.912
C502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.412,0.000,0.000,76.465,51.446,0.000,149.141,102.349,45.061,51.034,96.643,202.968,62.078,32.000,0.000,73.037,66.982,49.796,45.263,19.673,41.733
C503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.162,0.000,0.000,75.957,49.801,0.000,149.450,102.214,45.877,51.812,97.008,202.681,62.026,30.731,0.000,71.634,66.798,49.779,45.283,20.216,41.554
C504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.911,0.000,0.000,75.448,50.061,0.000,149.759,102.078,46.693,52.590,97.374,202.393,61.973,29.462,0.000,68.857,66.614,49.763,45.304,20.759,41.375
C505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.661,0.000,0.000,74.940,52.294,0.000,150.068,101.943,47.509,53.368,97.739,202.106,61.921,28.193,0.000,66.080,66.429,49.746,45.325,21.302,41.197
C506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.410,0.000,0.000,74.431,54.528,0.000,150.377,101.808,48.325,54.146,98.104,201.818,61.868,26.924,0.000,63.303,66.245,50.422,45.345,21.844,41.018
C507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.160,0.000,0.000,73.923,56.761,0.000,150.686,101.673,48.119,54.923,98.469,201.531,61.816,25.655,0.000,60.526,66.061,52.468,45.366,22.387,40.839
C508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.910,0.000,0.000,73.415,58.995,0.000,150.994,101.538,47.831,55.701,98.834,201.244,61.764,24.386,0.000,57.749,65.876,54.513,45.387,22.930,40.660
C509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.659,0.000,0.000,72.906,61.228,0.000,151.303,101.402,47.543,56.479,99.199,200.956,61.711,23.117,0.000,54.972,65.692,56.559,45.407,23.473,40.481
C510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.409,0.000,0.000,72.398,63.462,0.000,151.612,101.267,47.256,57.257,99.565,200.669,61.659,21.848,0.000,52.195,65.508,58.604,45.428,24.016,40.302
C511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.158,0.000,0.000,71.890,65.695,0.000,152.904,101.132,46.968,57.733,99.930,200.381,61.606,20.579,0.000,49.418,65.323,60.649,45.449,24.558,40.257
C512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.908,0.000,0.000,71.381,67.929,0.000,154.398,100.997,46.680,57.141,100.295,200.094,61.554,19.310,0.000,46.641,65.139,62.695,45.469,25.101,40.451
C513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.657,0.000,0.000,70.873,70.162,0.000,155.893,100.862,46.393,56.549,100.660,199.806,61.501,18.041,0.000,43.864,64.955,64.740,45.490,25.644,40.644
C514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.407,0.000,0.000,70.364,72.396,0.000,157.387,100.726,46.105,55.957,101.025,199.519,61.449,16.772,0.000,41.087,64.770,66.786,45.510,26.187,40.838
C515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.856,74.629,0.000,158.882,100.591,45.817,55.366,101.391,199.232,61.396,15.503,0.000,38.310,64.586,68.897,45.531,26.730,41.031
C516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.348,76.862,0.000,160.376,100.456,45.530,54.774,101.756,198.944,61.344,15.360,0.000,35.533,64.402,71.128,45.552,27.272,41.225
C517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.839,79.096,0.000,161.871,100.321,45.242,54.182,102.121,198.657,61.292,15.731,0.000,32.756,64.217,73.359,45.572,27.815,41.418
C518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.331,81.329,0.000,163.365,100.186,44.954,53.590,102.486,198.369,61.239,16.101,0.000,29.980,64.033,75.591,45.593,28.358,41.612
C519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.823,77.655,0.000,164.860,100.050,44.667,52.998,102.851,198.082,61.187,16.471,0.000,27.786,63.849,77.822,45.614,28.901,41.805
C520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.314,84.288,0.000,166.354,99.915,44.379,52.406,103.216,197.794,61.134,16.841,0.000,28.157,63.664,80.053,45.634,29.444,41.999
C521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.806,97.952,0.000,167.690,99.780,44.091,52.830,103.582,197.507,61.082,17.211,0.000,28.528,63.480,82.284,45.655,29.986,42.193
C522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.297,111.616,0.000,166.476,99.645,43.804,54.425,103.947,197.219,61.029,17.582,0.000,28.899,63.296,84.516,45.676,30.529,42.386
C523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.789,125.280,0.000,165.262,99.509,43.516,56.020,104.312,196.932,60.977,17.952,0.000,29.270,63.111,86.747,45.696,31.072,42.580
C524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.281,138.944,0.000,164.048,99.374,43.229,57.615,104.677,196.645,60.924,18.322,0.000,29.641,62.927,88.978,45.717,31.615,42.773
C525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.772,152.608,0.000,162.835,99.239,42.941,59.210,105.042,196.357,60.872,18.692,0.000,30.012,62.743,91.209,45.549,32.158,42.967
C526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.264,166.272,0.000,161.621,99.104,42.653,60.805,105.408,196.070,60.820,19.063,0.000,30.383,62.558,91.738,45.285,32.701,43.160
C527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.756,179.936,0.000,160.407,98.969,42.366,62.400,105.773,195.782,60.767,19.433,0.000,30.754,62.374,90.960,45.020,33.243,43.354
C528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.247,193.600,0.000,159.193,98.833,42.078,63.995,106.138,195.495,60.715,19.803,0.000,31.125,62.190,90.183,44.756,33.786,43.547
